cnae,descricao,secao_id,secao,divisao_id,classe_id,anexo_base,anexo_just,fator_r,aliquota_inicial,contabilizei_atende,contabilizei_just
8599604,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,P,Educação,85,85996,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8599605,CURSOS PREPARATÓRIOS PARA CONCURSOS,P,Educação,85,85996,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8520100,ENSINO MÉDIO,P,Educação,85,85201,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8531700,EDUCAÇÃO SUPERIOR - GRADUAÇÃO,P,Educação,85,85317,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8532500,EDUCAÇÃO SUPERIOR - GRADUAÇÃO E PÓS GRADUAÇÃO,P,Educação,85,85325,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8640201,LABORATÓRIOS DE ANATOMIA PATOLÓGICA E CITOLÓGICA,Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8533300,EDUCAÇÃO SUPERIOR - PÓS GRADUAÇÃO E EXTENSÃO,P,Educação,85,85333,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8541400,EDUCAÇÃO PROFISSIONAL DE NÍVEL TÉCNICO,P,Educação,85,85414,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8542200,EDUCAÇÃO PROFISSIONAL DE NÍVEL TECNOLÓGICO,P,Educação,85,85422,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8550301,ADMINISTRAÇÃO DE CAIXAS ESCOLARES,P,Educação,85,85503,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8550302,"ATIVIDADES DE APOIO À EDUCAÇÃO, EXCETO CAIXAS ESCOLARES",P,Educação,85,85503,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
9603399,ATIVIDADES FUNERÁRIAS E SERVIÇOS RELACIONADOS NÃO ESPECIFICADOS ANTERIORMENTE,S,Outras Atividades De Serviços,96,96033,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8592902,"ENSINO DE ARTES CÊNICAS, EXCETO DANÇA",P,Educação,85,85929,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8592903,ENSINO DE MÚSICA,P,Educação,85,85929,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8592999,ENSINO DE ARTE E CULTURA NÃO ESPECIFICADO ANTERIORMENTE,P,Educação,85,85929,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8593700,ENSINO DE IDIOMAS,P,Educação,85,85937,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8599699,OUTRAS ATIVIDADES DE ENSINO NÃO ESPECIFICADAS ANTERIORMENTE,P,Educação,85,85996,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8640202,LABORATÓRIOS CLÍNICOS,Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8640203,SERVIÇOS DE DIÁLISE E NEFROLOGIA,Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8640204,SERVIÇOS DE TOMOGRAFIA,Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8610101,"ATIVIDADES DE ATENDIMENTO HOSPITALAR, EXCETO PRONTO SOCORRO E UNIDADES PARA ATENDIMENTO A URGÊNCIAS",Q,Saúde Humana E Serviços Sociais,86,86101,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8610102,ATIVIDADES DE ATENDIMENTO EM PRONTO SOCORRO E UNIDADES HOSPITALARES PARA ATENDIMENTO A URGÊNCIAS,Q,Saúde Humana E Serviços Sociais,86,86101,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8621601,UTI MÓVEL,Q,Saúde Humana E Serviços Sociais,86,86216,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8621602,"SERVIÇOS MÓVEIS DE ATENDIMENTO A URGÊNCIAS, EXCETO POR UTI MÓVEL",Q,Saúde Humana E Serviços Sociais,86,86216,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8622400,"SERVIÇOS DE REMOÇÃO DE PACIENTES, EXCETO OS SERVIÇOS MÓVEIS DE ATENDIMENTO A URGÊNCIAS",Q,Saúde Humana E Serviços Sociais,86,86224,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
9609202,AGÊNCIAS MATRIMONIAIS,S,Outras Atividades De Serviços,96,96092,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8630501,ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA REALIZAÇÃO DE PROCEDIMENTOS CIRÚRGICOS,Q,Saúde Humana E Serviços Sociais,86,86305,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8630502,ATIVIDADE MÉDICA AMBULATORIAL COM RECURSOS PARA REALIZAÇÃO DE EXAMES COMPLEMENTARES,Q,Saúde Humana E Serviços Sociais,86,86305,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8630503,ATIVIDADE MÉDICA AMBULATORIAL RESTRITA A CONSULTAS,Q,Saúde Humana E Serviços Sociais,86,86305,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8650004,ATIVIDADES DE FISIOTERAPIA,Q,Saúde Humana E Serviços Sociais,86,86500,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8630504,ATIVIDADE ODONTOLÓGICA,Q,Saúde Humana E Serviços Sociais,86,86305,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8630506,SERVIÇOS DE VACINAÇÃO E IMUNIZAÇÃO HUMANA,Q,Saúde Humana E Serviços Sociais,86,86305,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8630507,ATIVIDADES DE REPRODUÇÃO HUMANA ASSISTIDA,Q,Saúde Humana E Serviços Sociais,86,86305,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8640205,"SERVIÇOS DE DIAGNÓSTICO POR IMAGEM COM USO DE RADIAÇÃO IONIZANTE, EXCETO TOMOGRAFIA",Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8640206,SERVIÇOS DE RESSONÂNCIA MAGNÉTICA,Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8640207,"SERVIÇOS DE DIAGNÓSTICO POR IMAGEM SEM USO DE RADIAÇÃO IONIZANTE, EXCETO RESSONÂNCIA MAGNÉTICA",Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8640208,"SERVIÇOS DE DIAGNÓSTICO POR REGISTRO GRÁFICO - ECG, EEG E OUTROS EXAMES ANÁLOGOS",Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8640209,SERVIÇOS DE DIAGNÓSTICO POR MÉTODOS ÓPTICOS - ENDOSCOPIA E OUTROS EXAMES ANÁLOGOS,Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8640210,SERVIÇOS DE QUIMIOTERAPIA,Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8640211,SERVIÇOS DE RADIOTERAPIA,Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8640212,SERVIÇOS DE HEMOTERAPIA,Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8640213,SERVIÇOS DE LITOTRIPCIA,Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8640214,SERVIÇOS DE BANCOS DE CÉLULAS E TECIDOS HUMANOS,Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8712300,ATIVIDADES DE FORNECIMENTO DE INFRAESTRUTURA DE APOIO E ASSISTÊNCIA A PACIENTE NO DOMICÍLIO,Q,Saúde Humana E Serviços Sociais,87,87123,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8640299,ATIVIDADES DE SERVIÇOS DE COMPLEMENTAÇÃO DIAGNÓSTICA E TERAPÊUTICA NÃO ESPECIFICADAS ANTERIORMENTE,Q,Saúde Humana E Serviços Sociais,86,86402,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8650001,ATIVIDADES DE ENFERMAGEM,Q,Saúde Humana E Serviços Sociais,86,86500,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8650002,ATIVIDADES DE PROFISSIONAIS DA NUTRIÇÃO,Q,Saúde Humana E Serviços Sociais,86,86500,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8650003,ATIVIDADES DE PSICOLOGIA E PSICANÁLISE,Q,Saúde Humana E Serviços Sociais,86,86500,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8650007,ATIVIDADES DE TERAPIA DE NUTRIÇÃO ENTERAL E PARENTERAL,Q,Saúde Humana E Serviços Sociais,86,86500,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8650099,ATIVIDADES DE PROFISSIONAIS DA ÁREA DE SAÚDE NÃO ESPECIFICADAS ANTERIORMENTE,Q,Saúde Humana E Serviços Sociais,86,86500,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8660700,ATIVIDADES DE APOIO À GESTÃO DE SAÚDE,Q,Saúde Humana E Serviços Sociais,86,86607,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8690901,ATIVIDADES DE PRÁTICAS INTEGRATIVAS E COMPLEMENTARES EM SAÚDE HUMANA,Q,Saúde Humana E Serviços Sociais,86,86909,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8690902,ATIVIDADES DE BANCO DE LEITE HUMANO,Q,Saúde Humana E Serviços Sociais,86,86909,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8690903,ATIVIDADES DE ACUPUNTURA,Q,Saúde Humana E Serviços Sociais,86,86909,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
8690904,ATIVIDADES DE PODOLOGIA,Q,Saúde Humana E Serviços Sociais,86,86909,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,condicao,regulamentada — exige responsável técnico + conselho
9529103,REPARAÇÃO DE RELÓGIOS,S,Outras Atividades De Serviços,95,95291,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8711501,CLÍNICAS E RESIDÊNCIAS GERIÁTRICAS,Q,Saúde Humana E Serviços Sociais,87,87115,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8711502,INSTITUIÇÕES DE LONGA PERMANÊNCIA PARA IDOSOS,Q,Saúde Humana E Serviços Sociais,87,87115,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8711503,"ATIVIDADES DE ASSISTÊNCIA A DEFICIENTES FÍSICOS, IMUNODEPRIMIDOS E CONVALESCENTES",Q,Saúde Humana E Serviços Sociais,87,87115,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8711504,CENTROS DE APOIO A PACIENTES COM CÂNCER E COM AIDS,Q,Saúde Humana E Serviços Sociais,87,87115,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
8711505,CONDOMÍNIOS RESIDENCIAIS PARA IDOSOS,Q,Saúde Humana E Serviços Sociais,87,87115,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
9002702,RESTAURAÇÃO DE OBRAS DE ARTE,R,"Artes, Cultura, Esporte E Recreação",90,90027,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,atende,presumido (serviço/comércio leve no Simples; validar)
